Fecha;Id_Ick;Zona;Ruta_CE;COP;Servicio Bus;Coche;Viaje Línea;Sentido;Bus;Hora Teórica;Km_Programado;Operador_programado;Operador Ejecutado;KM_Elim_EIC;km EIC;Km Descontados Inicio de Viaje;Km Descontados fin de Viaje;Responsable;Observación;Validador EIC;Titulo Validador;Revisor;Objeta;Pruebas;Observacion_novedad;Responsable_#2
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0004;4;9;Ida;;6:05:30 p. m.;0;109435;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0004;4;11;Ida;;8:49:30 p. m.;0;111722;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0004;4;13;Ida;;10:40:15 p. m.;0;111722;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0005;5;7;Ida;Z10-0075;3:03:15 p. m.;0;110711;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0005;5;9;Ida;;6:27:45 p. m.;0;111730;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0006;6;7;Ida;Z10-4584;3:28:00 p. m.;0;110580;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0006;6;9;Ida;;6:51:30 p. m.;0;109352;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0006;6;11;Ida;;9:13:15 p. m.;0;109352;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0006;6;13;Ida;;11:00:00 p. m.;0;109352;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0007;7;9;Ida;Z10-0035;7:11:45 p. m.;0;110711;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0007;7;11;Ida;;9:35:30 p. m.;0;110711;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0009;9;9;Ida;Z10-4593;7:51:00 p. m.;0;110580;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E26B;CONEJERA;CNJLX0009;9;11;Ida;;9:59:00 p. m.;0;110580;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E43;SUBA;CNJF20001;1;6;Ida;Z10-4583;6:36:30 p. m.;0;110513;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E43;SUBA;CNJF20001;1;7;Ida;;9:33:15 p. m.;0;110513;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E43;SUBA;CNJF20003;3;5;Ida;Z10-4356;4:37:00 p. m.;0;105614;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E43;SUBA;CNJF20003;3;6;Ida;;8:00:00 p. m.;0;111494;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E43;SUBA;CNJF20004;4;5;Ida;Z10-4288;4:59:30 p. m.;0;110561;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0007;6;5;Ida;Z10-2247;3:49:00 p. m.;0;109190;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0007;6;6;Vuelta;Z10-2247;7:26:00 p. m.;0;109190;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0009;8;5;Ida;Z10-4521;4:15:15 p. m.;0;110636;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0009;8;6;Vuelta;;7:50:00 p. m.;0;110636;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0022;25;7;Ida;Z10-4408;9:33:30 p. m.;0;109363;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0025;24;5;Ida;Z10-4398;7:46:00 p. m.;0;109362;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0025;24;6;Vuelta;;10:00:00 p. m.;0;109362;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;E44;SAN FRANCISCO;CNJLS0028;30;7;Ida;Z10-2140;10:00:00 p. m.;0;109529;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10002;2;9;Ida;Z10-4327;6:14:30 p. m.;0;110955;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10003;3;5;Ida;Z10-4174;10:09:30 a. m.;0;105027;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10003;3;7;Ida;;2:05:30 p. m.;0;109430;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10003;3;9;Ida;;6:25:30 p. m.;0;110453;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10006;6;5;Ida;Z10-4197;10:46:00 a. m.;0;110537;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10006;6;7;Ida;;2:59:00 p. m.;0;110139;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10006;6;9;Ida;;7:19:00 p. m.;0;105589;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10011;11;5;Ida;Z10-4620;11:38:00 a. m.;0;111464;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10011;11;7;Ida;;3:58:00 p. m.;0;110869;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10011;11;9;Ida;;8:17:30 p. m.;0;110952;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10013;13;5;Ida;Z10-4339;12:11:00 p. m.;0;105783;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10013;13;7;Ida;;4:32:30 p. m.;0;111464;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10016;16;5;Ida;Z10-4553;12:46:30 p. m.;0;111086;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10016;16;7;Ida;;5:08:30 p. m.;0;110136;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10017;17;7;Ida;Z10-4183;5:18:30 p. m.;0;105783;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10018;18;5;Ida;Z10-2255;9:38:15 p. m.;0;110145;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10021;21;5;Ida;Z10-4509;1:22:30 p. m.;0;110955;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10021;21;7;Ida;;5:45:30 p. m.;0;110747;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10023;23;3;Ida;;9:42:00 a. m.;0;111554;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10023;23;5;Ida;;1:34:30 p. m.;0;110453;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10023;23;7;Ida;;5:54:30 p. m.;0;110594;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10031;31;3;Ida;Z10-2103;11:47:30 a. m.;0;110008;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;P49;ENGATIVÁ;CNJL10031;31;5;Ida;;4:06:00 p. m.;0;110704;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0004;3;14;Ida;Z10-4330;6:23:00 p. m.;0;110872;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0004;3;15;Ida;;7:35:00 p. m.;0;110872;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0004;3;16;Ida;;8:50:00 p. m.;0;110872;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0004;3;17;Ida;;9:46:00 p. m.;0;110872;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;7;Ida;Z10-4480;11:44:30 a. m.;0;108281;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;8;Ida;Z10-4480;12:44:30 p. m.;0;108281;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;9;Ida;Z10-4480;1:46:00 p. m.;0;109022;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;10;Ida;;2:47:00 p. m.;0;109022;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;11;Ida;;3:47:00 p. m.;0;109022;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;12;Ida;;4:47:00 p. m.;0;106684;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;13;Ida;;5:59:00 p. m.;0;106684;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;14;Ida;;7:10:00 p. m.;0;106684;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
1/10/2021;;USAQUÉN;T06;USAQUÉN;CNJKL0007;4;15;Ida;;8:37:00 p. m.;0;111487;;0;0;0;0;Sustituido;Sustituido;20;Sustituido;;;;;
